,Longitude,Latitude,datetime,Bounds,UHI Index
2299,-73.95260667,40.76839,2021-07-24 15:22:00,"(-73.98425434439923, 40.65363205086369, -73.92089804242471, 40.88270785851803)",0.979802222
2300,-73.952585,40.76842667,2021-07-24 15:22:00,"(-73.9842326745069, 40.65366887199258, -73.9208763724034, 40.88274437859376)",0.977638507
2301,-73.95256,40.76846167,2021-07-24 15:22:00,"(-73.98420767463112, 40.653704046344714, -73.92085137237882, 40.88277920563136)",0.977638507
2302,-73.95252333,40.76852167,2021-07-24 15:22:00,"(-73.98417100481333, 40.65376430208343, -73.92081470234278, 40.88283895193106)",0.977638507
2303,-73.952355,40.76869333,2021-07-24 15:22:00,"(-73.98400267564968, 40.65393713601138, -73.92064637217726, 40.883009447360095)",0.988457082
2304,-73.95232,40.76874833,2021-07-24 15:22:00,"(-73.98396767582358, 40.653992380097115, -73.92061137214286, 40.883064205219895)",0.988457082
2305,-73.95224,40.76886667,2021-07-24 15:22:00,"(-73.98388767622107, 40.65411127800327, -73.9205313720642, 40.88318199176058)",0.984129652
2306,-73.95219667,40.76892667,2021-07-24 15:22:00,"(-73.98384434643637, 40.654171580176836, -73.9204880420216, 40.883241691995515)",0.988457082
2307,-73.95215,40.76899,2021-07-24 15:22:00,"(-73.98379767666825, 40.65423523564095, -73.9204413719757, 40.88330469912554)",0.988457082
2308,-73.95210333,40.76904667,2021-07-24 15:22:00,"(-73.98375100690012, 40.65429223110313, -73.92039470192981, 40.883361046257455)",0.986293367
2309,-73.95206,40.76910333,2021-07-24 15:22:00,"(-73.9837076771154, 40.65434919327146, -73.92035137188721, 40.88341740649755)",0.986293367
2310,-73.95202333,40.76916167,2021-07-24 15:22:00,"(-73.9836710072976, 40.654407788993986, -73.92031470185114, 40.883475492813275)",0.988457082
2311,-73.95199167,40.769225,2021-07-24 15:22:00,"(-73.98363934745491, 40.65447133977772, -73.92028304182001, 40.88353860378927)",0.988457082
2312,-73.95191,40.76937333,2021-07-24 15:22:00,"(-73.98355767786069, 40.65462023930643, -73.9202013717397, 40.88368636879996)",0.988457082
2313,-73.95186333,40.76943833,2021-07-24 15:22:00,"(-73.98351100809256, 40.654685564758736, -73.9201547016938, 40.88375104594166)",0.988457082
2314,-73.95181833,40.76950667,2021-07-24 15:22:00,"(-73.98346600831616, 40.65475421856349, -73.92010970164955, 40.88381907463804)",0.988577288
2315,-73.95177667,40.76957833,2021-07-24 15:22:00,"(-73.98342434852314, 40.65482616907537, -73.92006804160859, 40.88389044644165)",0.988577288
2316,-73.95173333,40.76964833,2021-07-24 15:23:00,"(-73.98338100873848, 40.654896471300944, -73.92002470156595, 40.88396014662492)",0.988577288
2317,-73.951685,40.76972,2021-07-24 15:23:00,"(-73.9833326789786, 40.65496847832163, -73.91997637151843, 40.884031482290396)",0.995068433
2318,-73.95155,40.76987833,2021-07-24 15:23:00,"(-73.98319767964935, 40.65512774970929, -73.91984137138564, 40.884188878405865)",0.999395863
2319,-73.95143833,40.76995,2021-07-24 15:23:00,"(-73.9830860102042, 40.65520019839906, -73.91972970127583, 40.88425977592244)",0.999395863
2320,-73.95138,40.77003333,2021-07-24 15:23:00,"(-73.983027680494, 40.65528393513752, -73.91967137121844, 40.88434270242574)",0.997232148
2321,-73.95131333,40.770115,2021-07-24 15:23:00,"(-73.98296101082525, 40.65536607002761, -73.91960470115288, 40.884423911240894)",0.997232148
2322,-73.95125667,40.77019333,2021-07-24 15:23:00,"(-73.98290435110677, 40.65544479511487, -73.91954804109713, 40.88450184930254)",0.997232148
2323,-73.9512,40.770275,2021-07-24 15:23:00,"(-73.98284768138834, 40.65552686026901, -73.91949137104139, 40.88458312729781)",0.997232148
2324,-73.951145,40.77035333,2021-07-24 15:23:00,"(-73.9827926816616, 40.6556055737757, -73.91943637098728, 40.88466107684769)",0.999395863
2325,-73.95109667,40.77043667,2021-07-24 15:23:00,"(-73.98274435190172, 40.655689250771296, -73.91938804093974, 40.88474408253798)",0.999395863
2326,-73.95104,40.77052167,2021-07-24 15:23:00,"(-73.9826876821833, 40.65577464591743, -73.919331370884, 40.88482869054116)",1.005887007
2327,-73.95098667,40.7706,2021-07-24 15:23:00,"(-73.98263435244826, 40.655853347771966, -73.91927804083153, 40.88490665165031)",1.005887007
2328,-73.95088667,40.77076333,2021-07-24 15:23:00,"(-73.9825343529451, 40.65601737503605, -73.91917804073316, 40.885069289943395)",1.008050722
2329,-73.95077,40.77092,2021-07-24 15:23:00,"(-73.98241768352477, 40.65617485852287, -73.91906137061838, 40.885225152939974)",1.008050722
2330,-73.95065167,40.77107167,2021-07-24 15:23:00,"(-73.98229935411268, 40.65632735357185, -73.91894304050194, 40.88537600446651)",1.005887007
2331,-73.95059667,40.77114833,2021-07-24 15:23:00,"(-73.98224435438595, 40.656404397051915, -73.91888804044783, 40.88545228404271)",1.005887007
2332,-73.95055333,40.771225,2021-07-24 15:23:00,"(-73.98220101460129, 40.656481369232324, -73.91884470040519, 40.885528654270615)",1.001559577
2333,-73.95050333,40.77130833,2021-07-24 15:23:00,"(-73.9821510148497, 40.656565047846335, -73.91879470035599, 40.88561163843497)",1.001559577
2334,-73.95044833,40.77138667,2021-07-24 15:23:00,"(-73.98209601512298, 40.65664377131919, -73.91873970030187, 40.88568959801829)",0.999395863
2335,-73.95039833,40.77146667,2021-07-24 15:23:00,"(-73.98204601537138, 40.65672411992857, -73.91868970025267, 40.88576925218724)",0.999395863
2336,-73.95034333,40.77155,2021-07-24 15:23:00,"(-73.98199101564465, 40.65680783339632, -73.91863470019854, 40.88585220177559)",1.001559577
2337,-73.95024,40.77172167,2021-07-24 15:23:00,"(-73.98188768615803, 40.65698022382045, -73.91853137009686, 40.88602315709299)",1.003723292
2338,-73.95013333,40.77189,2021-07-24 15:23:00,"(-73.98178101668802, 40.6571492975214, -73.91842469999189, 40.88619074931905)",1.005887007
2339,-73.95009,40.77198167,2021-07-24 15:23:00,"(-73.9817376869033, 40.65724126961436, -73.91838136994924, 40.88628211963364)",1.005887007
2340,-73.95002833,40.77206333,2021-07-24 15:23:00,"(-73.9816760172097, 40.65732335956933, -73.91831969988854, 40.8863633531052)",1.003723292
2341,-73.949845,40.77230833,2021-07-24 15:23:00,"(-73.98149268812055, 40.65756963770169, -73.91813636970812, 40.886607085158886)",1.005887007
2342,-73.94971167,40.77244167,2021-07-24 15:23:00,"(-73.98135935878298, 40.65770390722752, -73.91800303957689, 40.886739503040815)",1.008050722
2343,-73.94959,40.77249833,2021-07-24 15:23:00,"(-73.98123768938748, 40.657761415450594, -73.91788136945712, 40.88679532157752)",1.005887007
2344,-73.94954167,40.772545,2021-07-24 15:23:00,"(-73.9811893596276, 40.65780842237984, -73.91783303940956, 40.886841657333385)",1.005887007
2345,-73.94951833,40.77257167,2021-07-24 15:23:00,"(-73.98116601974357, 40.65783525509227, -73.91780969938658, 40.88686816591763)",1.005887007
2346,-73.94951667,40.77256667,2021-07-24 15:23:00,"(-73.98116435975182, 40.65783026666478, -73.91780803938494, 40.88686315443735)",1.005887007
2347,-73.94949333,40.77263,2021-07-24 15:23:00,"(-73.98114101986778, 40.65789375937671, -73.91778469936197, 40.88692632302212)",1.003843499
2348,-73.94959167,40.77268333,2021-07-24 15:23:00,"(-73.98123935937919, 40.65794640380827, -73.91788303945877, 40.88698033312706)",1.003843499
2349,-73.94966333,40.77271833,2021-07-24 15:24:00,"(-73.98131101902317, 40.657980904231664, -73.91795469952932, 40.88701582872238)",1.001679784
2350,-73.94972833,40.772755,2021-07-24 15:24:00,"(-73.98137601870022, 40.65801712108122, -73.91801969959329, 40.8870529482615)",1.001679784
2351,-73.94979833,40.77279,2021-07-24 15:24:00,"(-73.98144601835243, 40.658051633068894, -73.91808969966218, 40.88708843238467)",1.003843499
2352,-73.94986833,40.77282167,2021-07-24 15:24:00,"(-73.98151601800464, 40.658082815052225, -73.91815969973109, 40.887120586512125)",1.003843499
2353,-73.949935,40.77286,2021-07-24 15:24:00,"(-73.98158268767341, 40.6581206802472, -73.9182263697967, 40.88715937761292)",1.001679784
2354,-73.94999833,40.77290333,2021-07-24 15:24:00,"(-73.98164601735874, 40.65816356872409, -73.91828969985903, 40.8872031456173)",1.001679784
2355,-73.95006667,40.77295167,2021-07-24 15:24:00,"(-73.98171435701921, 40.65821143226839, -73.91835803992629, 40.88725195827588)",0.999516069
2356,-73.950235,40.77303833,2021-07-24 15:24:00,"(-73.98188268618289, 40.65829691868057, -73.91852637009195, 40.8873397825107)",0.999516069
2357,-73.95032667,40.77308167,2021-07-24 15:24:00,"(-73.98197435572743, 40.65833961955168, -73.91861804018215, 40.88738375654597)",0.999516069
2358,-73.95041667,40.77312333,2021-07-24 15:24:00,"(-73.98206435528026, 40.6583806520589, -73.9187080402707, 40.887426039037805)",0.997352354
2359,-73.950505,40.77316,2021-07-24 15:24:00,"(-73.98215268484141, 40.658416706202665, -73.91879637035764, 40.88746331998585)",0.997352354
2360,-73.95058667,40.7732,2021-07-24 15:24:00,"(-73.98223435443563, 40.658456136775285, -73.91887804043799, 40.887503884875024)",0.993024924
2361,-73.95066167,40.77323833,2021-07-24 15:24:00,"(-73.982309354063, 40.65849394384792, -73.9189530405118, 40.88754273363475)",0.993024924
2362,-73.95074167,40.77327333,2021-07-24 15:24:00,"(-73.98238935366552, 40.65852838605327, -73.91903304059049, 40.88757828698389)",0.993024924
2363,-73.95090333,40.77335,2021-07-24 15:24:00,"(-73.98255101286233, 40.65860392887246, -73.91919470074954, 40.88765607518116)",0.990861209
2364,-73.95099167,40.77338167,2021-07-24 15:24:00,"(-73.9826393524234, 40.65863498290853, -73.91928304083643, 40.88768835623588)",0.990861209
2365,-73.95109667,40.773425,2021-07-24 15:24:00,"(-73.98274435190172, 40.6586775807713, -73.91938804093974, 40.88773241253798)",0.990861209
2366,-73.95129,40.77350667,2021-07-24 15:24:00,"(-73.98293768094116, 40.658757902706846, -73.91958137112992, 40.88781541985824)",0.988817701
2367,-73.95136833,40.77354167,2021-07-24 15:24:00,"(-73.98301601055198, 40.65879235651274, -73.91965970120695, 40.887850961699094)",0.988817701
2368,-73.95144167,40.773575,2021-07-24 15:24:00,"(-73.98308935018758, 40.658825175108944, -73.9197330412791, 40.887884799026914)",0.984490271
2369,-73.951515,40.77360833,2021-07-24 15:24:00,"(-73.98316267982327, 40.658857993770134, -73.91980637135123, 40.88791863629025)",0.984490271
2370,-73.95159333,40.77363833,2021-07-24 15:24:00,"(-73.98324100943407, 40.658887447560474, -73.91988470142826, 40.88794917814648)",0.984490271
2371,-73.95167667,40.773665,2021-07-24 15:24:00,"(-73.98332434902, 40.6589135364092, -73.91996804151023, 40.8879764246658)",0.984490271
2372,-73.95175167,40.773705,2021-07-24 15:24:00,"(-73.98339934864735, 40.65895301340966, -73.920043041584, 40.888016943496865)",0.984490271
2373,-73.95183833,40.77373,2021-07-24 15:24:00,"(-73.98348600821679, 40.65897740909494, -73.92012970166923, 40.88804254299499)",0.984490271
2374,-73.95201667,40.77379,2021-07-24 15:24:00,"(-73.9836643473307, 40.65903616543814, -73.9203080418446, 40.88810377673929)",0.980162841
2375,-73.95209833,40.77382167,2021-07-24 15:24:00,"(-73.98374600692496, 40.659067265971466, -73.9203897019249, 40.88813601166702)",0.982326556
2376,-73.95217833,40.77384833,2021-07-24 15:24:00,"(-73.98382600652747, 40.659093368075325, -73.92046970200356, 40.88816322511644)",0.982326556
2377,-73.95225,40.77387833,2021-07-24 15:24:00,"(-73.9838976761714, 40.65912286826531, -73.92054137207404, 40.88819372094268)",0.977999127
2378,-73.95231833,40.77391,2021-07-24 15:24:00,"(-73.98396600583189, 40.659154061743465, -73.9206097021412, 40.88822586366638)",0.977999127
2379,-73.952385,40.77393667,2021-07-24 15:24:00,"(-73.98403267550063, 40.659180266794195, -73.92067637220677, 40.88825299490969)",0.980162841
2380,-73.95245833,40.773955,2021-07-24 15:24:00,"(-73.98410600513628, 40.65919808539429, -73.92074970227887, 40.88827183223341)",0.980162841
2381,-73.952515,40.77397833,2021-07-24 15:24:00,"(-73.98416267485472, 40.659221020177156, -73.9208063723346, 40.88829555430037)",0.980162841
2382,-73.95259667,40.77401167,2021-07-24 15:24:00,"(-73.98424434444894, 40.659253790604815, -73.92088804241487, 40.888329459332816)",0.980162841
2383,-73.95262833,40.77402333,2021-07-24 15:24:00,"(-73.98427600429162, 40.65926522980415, -73.920919702446, 40.88834133837351)",0.984490271
2384,-73.952645,40.77404,2021-07-24 15:24:00,"(-73.9842926742088, 40.659281783545204, -73.92093637246239, 40.888358123705785)",0.984490271
2385,-73.95281167,40.77414,2021-07-24 15:24:00,"(-73.98445934338068, 40.65938062115146, -73.92110304262624, 40.88845927683432)",0.988817701
2386,-73.95285,40.77415667,2021-07-24 15:24:00,"(-73.98449767319022, 40.659397023826024, -73.92114137266391, 40.88847621202894)",0.988817701
2387,-73.95288833,40.77417333,2021-07-24 15:24:00,"(-73.98453600299977, 40.65941341649929, -73.9211797027016, 40.88849313722484)",0.990981416
2388,-73.95292,40.77419167,2021-07-24 15:24:00,"(-73.98456767284245, 40.659431535620726, -73.92121137273273, 40.888511696342796)",0.990981416
2389,-73.95295,40.77421,2021-07-24 15:24:00,"(-73.98459767269337, 40.65944965638856, -73.92124137276221, 40.8885302339072)",0.993145131
2390,-73.95298667,40.77423167,2021-07-24 15:24:00,"(-73.98463434251117, 40.65947107063602, -73.92127804279826, 40.88855215762114)",0.993145131
2391,-73.953025,40.77425167,2021-07-24 15:24:00,"(-73.98467267232073, 40.659490803304664, -73.92131637283595, 40.88857242282161)",0.990981416
2392,-73.95306167,40.77427333,2021-07-24 15:24:00,"(-73.98470934213853, 40.65951220754971, -73.92135304287198, 40.88859433653796)",0.990981416
2393,-73.9531,40.774295,2021-07-24 15:24:00,"(-73.98474767194809, 40.6595336102158, -73.92139137290967, 40.88861627174095)",0.993145131
2394,-73.95313667,40.77431167,2021-07-24 15:25:00,"(-73.98478434176587, 40.65955002445842, -73.9214280429457, 40.888633195459704)",0.993145131
2395,-73.953175,40.77432667,2021-07-24 15:25:00,"(-73.98482267157543, 40.65956475712197, -73.92146637298337, 40.888648460665195)",0.993145131
2396,-73.95320833,40.774345,2021-07-24 15:25:00,"(-73.98485600140982, 40.65958285465748, -73.92149970301614, 40.8886670212767)",0.993145131
2397,-73.95323833,40.77436167,2021-07-24 15:25:00,"(-73.98488600126078, 40.659599315417665, -73.92152970304562, 40.88868389884865)",0.995308846
2398,-73.95326833,40.774375,2021-07-24 15:25:00,"(-73.9849160011117, 40.65961243617706, -73.9215597030751, 40.888697436421374)",0.995308846
2399,-73.953295,40.77438833,2021-07-24 15:25:00,"(-73.9849426709792, 40.65962558016151, -73.92158637310132, 40.8887109509542)",0.995308846
2400,-73.95332,40.77439833,2021-07-24 15:25:00,"(-73.98496767085499, 40.65963540579314, -73.9216113731259, 40.88872112393265)",0.995308846
2401,-73.953475,40.77449333,2021-07-24 15:25:00,"(-73.98512267008483, 40.659729324696954, -73.92176637327822, 40.888817196411274)",1.014902486
2402,-73.95350167,40.77451,2021-07-24 15:25:00,"(-73.98514933995232, 40.659745808676526, -73.92179304330442, 40.8888340509489)",1.014902486
2403,-73.95353333,40.77452667,2021-07-24 15:25:00,"(-73.985180999795, 40.65976225785055, -73.92182470333555, 40.88885094001463)",1.014902486
2404,-73.95357,40.774545,2021-07-24 15:25:00,"(-73.98521766961281, 40.65978033207913, -73.92186137337158, 40.88886952374724)",1.014902486
2405,-73.95361,40.77456333,2021-07-24 15:25:00,"(-73.98525766941407, 40.65979838307977, -73.92190137341089, 40.888888130522645)",1.012738771
2406,-73.95364833,40.77458167,2021-07-24 15:25:00,"(-73.98529599922361, 40.6598164557273, -73.92193970344856, 40.88890673574398)",1.012738771
2407,-73.95372833,40.77461667,2021-07-24 15:25:00,"(-73.98537599882613, 40.65985089772162, -73.92201970352718, 40.888942289301646)",1.010575056
2408,-73.95376833,40.77464,2021-07-24 15:25:00,"(-73.98541599862737, 40.65987394871665, -73.92205970356648, 40.88896589608256)",1.010575056
2409,-73.95381833,40.77465333,2021-07-24 15:25:00,"(-73.98546599837894, 40.65988692995846, -73.9221097036156, 40.888979572060684)",1.012738771
2410,-73.95386,40.77466833,2021-07-24 15:25:00,"(-73.9855076681719, 40.6599016393017, -73.92215137365656, 40.88899486040052)",1.012738771
2411,-73.95390167,40.77467667,2021-07-24 15:25:00,"(-73.98554933796484, 40.65990968864341, -73.92219304369749, 40.88900348874187)",1.010575056
2412,-73.95393667,40.77468667,2021-07-24 15:25:00,"(-73.98558433779095, 40.65991944450879, -73.92222804373189, 40.88901373093041)",1.010575056
2413,-73.95396667,40.77469667,2021-07-24 15:25:00,"(-73.98561433764189, 40.65992923524967, -73.92225804376136, 40.88902393852142)",1.012738771
2414,-73.95399333,40.77470667,2021-07-24 15:25:00,"(-73.98564099750942, 40.659939049287416, -73.92228470378757, 40.8890341230013)",1.012738771
2415,-73.95402167,40.77470167,2021-07-24 15:25:00,"(-73.9856693373686, 40.659933851605906, -73.92231304381541, 40.88902931910701)",1.017066201
2416,-73.95408833,40.77466833,2021-07-24 15:25:00,"(-73.9857359970374, 40.65990004662608, -73.92237970388089, 40.88899644038027)",1.017066201
2417,-73.95411833,40.77463667,2021-07-24 15:25:00,"(-73.98576599688833, 40.65986817736295, -73.92240970391038, 40.88896498797526)",1.017066201
2418,-73.95414667,40.77459833,2021-07-24 15:25:00,"(-73.98579433674752, 40.659829639678314, -73.92243804393823, 40.88892684408406)",1.017066201
2419,-73.954175,40.774555,2021-07-24 15:25:00,"(-73.98582266660677, 40.659786112062726, -73.92246637396606, 40.888883710124354)",1.017066201
2420,-73.95424333,40.77447,2021-07-24 15:25:00,"(-73.98589099626724, 40.659700635424684, -73.92253470403318, 40.88879918296286)",1.014902486
2421,-73.95427333,40.77443,2021-07-24 15:25:00,"(-73.9859209961182, 40.65966042615745, -73.92256470406267, 40.88875939056192)",1.010575056
2422,-73.9543,40.77439333,2021-07-24 15:25:00,"(-73.98594766598566, 40.659623570118214, -73.92259137408885, 40.88872290511813)",1.010575056
2423,-73.95431833,40.77435667,2021-07-24 15:25:00,"(-73.98596599589459, 40.65958678225511, -73.92260970410686, 40.888686371961974)",1.010575056
2424,-73.95433833,40.77433167,2021-07-24 15:25:00,"(-73.9859859957952, 40.65956164274238, -73.9226297041265, 40.88866151036256)",1.010575056
2425,-73.95442167,40.77423,2021-07-24 15:25:00,"(-73.98606933538112, 40.65945939138903, -73.9227130442084, 40.888560417081585)",1.006247626
